genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG11	SRS1992995.sorted.bam	SRS1993004.sorted.bam	0.6952509144012051	1611550	23946	2256	0.9986001054885049	0.9851410133101672	0.6553174012581379
MAG11	SRS1992995.sorted.bam	SRS1993006.sorted.bam	0.9484501443108204	2270179	16766	971	0.9995722804237023	0.9926146792829993	0.9231409529153909
MAG11	SRS1992995.sorted.bam	SRS1993062.sorted.bam	0.9145590262548003	2166976	42413	843	0.9996109786172066	0.9804275635724623	0.8811746957331479
MAG11	SRS1992995.sorted.bam	SRS1993106.sorted.bam	0.928146383979407	2208122	39595	1932	0.9991250483442491	0.9820684726659125	0.8979062211541199
MAG11	SRS1992995.sorted.bam	SRS1993108.sorted.bam	0.8387583720865952	1976654	44174	3055	0.9984544588987249	0.9776521333526252	0.8037825462855656
MAG11	SRS1992995.sorted.bam	SRS1993122.sorted.bam	0.6947867655015033	1614862	34116	7480	0.9953680252554088	0.9788737365793486	0.6566641861751227
MAG11	SRS1992995.sorted.bam	SRS1993132.sorted.bam	0.7770931097268077	1825615	40410	3444	0.9981135124327967	0.9778649934405667	0.7423643557431512
MAG11	SRS1992995.sorted.bam	SRS1993150.sorted.bam	0.7462020804504802	1736321	37257	3007	0.9982681773704286	0.9785425621184102	0.7060540259191035
MAG11	SRS1992995.sorted.bam	SRS1993166.sorted.bam	0.7794733310508271	1820854	42700	5708	0.9968652072049708	0.9765494652509207	0.7404283524249855
MAG11	SRS1992995.sorted.bam	SRS1993172.sorted.bam	0.8683015161246542	2065796	40073	1121	0.9994573520328242	0.9806016663794489	0.8400310671399932
MAG11	SRS1992998.sorted.bam	SRS1992999.sorted.bam	0.9436936585438666	2237759	43701	1227	0.9994516835816547	0.9804710873691045	0.909957750316161
MAG11	SRS1992998.sorted.bam	SRS1993000.sorted.bam	0.8055425854851043	1841703	27250	977	0.9994695127281652	0.9852039118142285	0.7489063472118869
MAG11	SRS1992998.sorted.bam	SRS1993001.sorted.bam	0.5784588781686092	1285099	33558	7207	0.9943918717546275	0.9738868367339792	0.5225700332223212
MAG11	SRS1992998.sorted.bam	SRS1993002.sorted.bam	0.8363970258151284	1921139	25793	4076	0.9978783419627627	0.9865741104625954	0.7812080400457061
MAG11	SRS1992998.sorted.bam	SRS1993004.sorted.bam	0.700095365301482	1592589	37451	1975	0.9987598809234524	0.97648420276669	0.6476071389359911
MAG11	SRS1992998.sorted.bam	SRS1993006.sorted.bam	0.9281948688979577	2213340	46627	2611	0.9988203348785094	0.9789336477902175	0.9000280580191039
MAG11	SRS1992998.sorted.bam	SRS1993062.sorted.bam	0.9317147644306516	2157819	23360	748	0.9996533536872184	0.9891742541890678	0.8774511119514963
MAG11	SRS1992998.sorted.bam	SRS1993106.sorted.bam	0.9234401629367895	2169412	20741	1894	0.9991269523723479	0.9904393448547348	0.8821652657989013
MAG11	SRS1992998.sorted.bam	SRS1993108.sorted.bam	0.856716449597914	1971030	22899	1260	0.9993607403235871	0.988382216404621	0.8014956144096227
MAG11	SRS1992998.sorted.bam	SRS1993122.sorted.bam	0.7101229706746831	1610818	16926	5740	0.996436593085004	0.9894922952189509	0.6550197422728622
MAG11	SRS1992998.sorted.bam	SRS1993132.sorted.bam	0.7957480643367281	1822646	19671	1245	0.9993169271487716	0.9892074489505917	0.7411570476457695
MAG11	SRS1992998.sorted.bam	SRS1993150.sorted.bam	0.7626857339917056	1731991	18126	1265	0.9992696266897461	0.9895345876508597	0.7042932835608473
MAG11	SRS1992998.sorted.bam	SRS1993166.sorted.bam	0.7995259265706084	1819465	21552	2566	0.9985896953225262	0.9881547597782865	0.7398635323012862
MAG11	SRS1992998.sorted.bam	SRS1993172.sorted.bam	0.8816794454931085	2052565	19887	780	0.9996199876739592	0.9903111472718282	0.8346508403173403
MAG11	SRS1992999.sorted.bam	SRS1993000.sorted.bam	0.7919181955452886	1836822	32356	3044	0.998342789883832	0.9823847928650681	0.7469215473387579
MAG11	SRS1992999.sorted.bam	SRS1993001.sorted.bam	0.5701053599693688	1287009	25734	11373	0.9911632319587509	0.9800048018312226	0.5233467117221524
MAG11	SRS1992999.sorted.bam	SRS1993002.sorted.bam	0.82418503639195	1920531	48062	7350	0.9961729334231002	0.9749746294123864	0.7809608041672258
MAG11	SRS1992999.sorted.bam	SRS1993004.sorted.bam	0.6930470777559675	1592126	22678	2091	0.9986866617340587	0.98575615246532	0.6474188655614247
MAG11	SRS1992999.sorted.bam	SRS1993006.sorted.bam	0.9571590254177953	2258466	6948	579	0.9997436312966411	0.996923575559694	0.9183780025130226
MAG11	SRS1992999.sorted.bam	SRS1993062.sorted.bam	0.9235266870903243	2160104	42936	1036	0.999520393462537	0.9801231792543322	0.8783802796855875
MAG11	SRS1992999.sorted.bam	SRS1993106.sorted.bam	0.9403631277716651	2203569	39276	1945	0.999117341004525	0.9821761878116819	0.8960547985312237
MAG11	SRS1992999.sorted.bam	SRS1993108.sorted.bam	0.8516516495905958	1978150	44345	2905	0.998531456158532	0.9775825897934939	0.8043908766707737
MAG11	SRS1992999.sorted.bam	SRS1993122.sorted.bam	0.7085423817110806	1621474	34566	7738	0.9952277989039602	0.978682359384116	0.6593528763535961
MAG11	SRS1992999.sorted.bam	SRS1993132.sorted.bam	0.7875351068076749	1825728	40502	3172	0.9982626108598871	0.9778159725873734	0.7424103058324082
MAG11	SRS1992999.sorted.bam	SRS1993150.sorted.bam	0.7548893123997071	1735971	37928	2972	0.9982879898339315	0.9781517087555034	0.7059117026337941
MAG11	SRS1992999.sorted.bam	SRS1993166.sorted.bam	0.7864651170341461	1816060	43263	5549	0.9969444842130767	0.9761775491999163	0.7384789300542048
MAG11	SRS1992999.sorted.bam	SRS1993172.sorted.bam	0.8797254813074257	2062654	40202	1133	0.9994507076804932	0.9805095764970762	0.838753410675873
MAG11	SRS1993000.sorted.bam	SRS1993001.sorted.bam	0.6342468379738297	1203801	19936	1869	0.9984474178041055	0.9834391232437919	0.48951118051065595
MAG11	SRS1993000.sorted.bam	SRS1993002.sorted.bam	0.8166973212556223	1707436	28467	5645	0.996693873152493	0.9833276327780368	0.6943082885014985
MAG11	SRS1993000.sorted.bam	SRS1993004.sorted.bam	0.680380604713277	1394134	25166	2134	0.9984693006554607	0.9819486505601327	0.5669078029757766
MAG11	SRS1993000.sorted.bam	SRS1993006.sorted.bam	0.7890280429800001	1824513	34665	7127	0.9960937521409823	0.9810004094243231	0.7419162407134057
MAG11	SRS1993000.sorted.bam	SRS1993062.sorted.bam	0.822286327259868	1815570	26964	2360	0.998700132740682	0.9851484657710802	0.7382796774547717
MAG11	SRS1993000.sorted.bam	SRS1993106.sorted.bam	0.7996588407100731	1809399	25585	2931	0.9983801251133664	0.9858599457609958	0.7357703146157881
MAG11	SRS1993000.sorted.bam	SRS1993108.sorted.bam	0.8342047845766712	1745466	24525	2263	0.9987034980916271	0.9859493109576468	0.7097727300452588
MAG11	SRS1993000.sorted.bam	SRS1993122.sorted.bam	0.7810855553593441	1521700	20785	6892	0.995470854964842	0.9863409344811723	0.6187809807294272
MAG11	SRS1993000.sorted.bam	SRS1993132.sorted.bam	0.8216229164345034	1662920	23316	2229	0.9986595867510163	0.9859788805234166	0.6762063931619761
MAG11	SRS1993000.sorted.bam	SRS1993150.sorted.bam	0.8183845788679498	1614523	22297	1958	0.998787257908373	0.9861897291026513	0.6565263359073517
MAG11	SRS1993000.sorted.bam	SRS1993166.sorted.bam	0.8163247309388437	1650210	25897	3985	0.9975851558286521	0.9843068457953836	0.671038024715455
MAG11	SRS1993000.sorted.bam	SRS1993172.sorted.bam	0.8177387052405864	1767991	21799	1457	0.9991759007823003	0.9876701861038886	0.7189322500498132
MAG11	SRS1993001.sorted.bam	SRS1993002.sorted.bam	0.5728667749630775	1166283	34629	22290	0.9808880005967677	0.9703082356512098	0.47425493760140536
MAG11	SRS1993001.sorted.bam	SRS1993004.sorted.bam	0.6033747596830441	1078440	14202	3199	0.9970336782760283	0.9868309780794481	0.43853463945445453
MAG11	SRS1993001.sorted.bam	SRS1993006.sorted.bam	0.5701600432526966	1278018	26984	15118	0.9881707456389504	0.9788860563779227	0.5196906298415331
MAG11	SRS1993001.sorted.bam	SRS1993062.sorted.bam	0.5793745664223608	1251488	33435	11847	0.9905336687207548	0.9732838029609553	0.5089025248150814
MAG11	SRS1993001.sorted.bam	SRS1993106.sorted.bam	0.573761722150134	1261624	31937	11408	0.9909576862837105	0.9746858017919761	0.5130242071576413
MAG11	SRS1993001.sorted.bam	SRS1993108.sorted.bam	0.5757208121280991	1182875	33304	16148	0.9863485152699989	0.9718448694917046	0.4810018746009865
MAG11	SRS1993001.sorted.bam	SRS1993122.sorted.bam	0.5507038878180401	1024978	27016	22893	0.9776648864658558	0.9736423611043359	0.41679496094242413
MAG11	SRS1993001.sorted.bam	SRS1993132.sorted.bam	0.5562668820856254	1104857	30336	17304	0.984338244677818	0.9725430530828877	0.4492767943916493
MAG11	SRS1993001.sorted.bam	SRS1993150.sorted.bam	0.5641869039986349	1081628	29627	18057	0.9833057206359302	0.972608882166512	0.43983100126464403
MAG11	SRS1993001.sorted.bam	SRS1993166.sorted.bam	0.5633396276101468	1109902	32242	21091	0.980997421393961	0.9709505884303299	0.4513282828898946
MAG11	SRS1993001.sorted.bam	SRS1993172.sorted.bam	0.5718966038483012	1207905	30827	11006	0.9908883562862973	0.9744789532289377	0.49118002269039807
MAG11	SRS1993002.sorted.bam	SRS1993004.sorted.bam	0.6680939136004488	1412653	39893	15939	0.9887169743737493	0.9717602270338151	0.5744383313204754
MAG11	SRS1993002.sorted.bam	SRS1993006.sorted.bam	0.8213944066306064	1907862	50047	19387	0.9898383635713695	0.9737680188609029	0.7758091078769839
MAG11	SRS1993002.sorted.bam	SRS1993062.sorted.bam	0.8619056088023257	1907084	24888	2442	0.9987195110440862	0.9869497096090156	0.775492743545639
MAG11	SRS1993002.sorted.bam	SRS1993106.sorted.bam	0.8397762703560374	1899248	28403	5934	0.9968756055028095	0.9850451336528984	0.7723063285065408
MAG11	SRS1993002.sorted.bam	SRS1993108.sorted.bam	0.8957284486019006	1861358	22208	3667	0.9980299329844124	0.9880689260206795	0.7568988162769041
MAG11	SRS1993002.sorted.bam	SRS1993122.sorted.bam	0.8221410542383394	1608167	16750	10145	0.9936915755639806	0.9895844150514219	0.6539417450461331
MAG11	SRS1993002.sorted.bam	SRS1993132.sorted.bam	0.8800378079102942	1772891	19198	2965	0.998327590359475	0.9891713590965265	0.7209247760441446
MAG11	SRS1993002.sorted.bam	SRS1993150.sorted.bam	0.8651260632689245	1710291	17212	2311	0.9986487679582012	0.9899362155329122	0.6954692398716651
MAG11	SRS1993002.sorted.bam	SRS1993166.sorted.bam	0.8980672449716326	1785511	19701	4325	0.9975777242481284	0.9889661839103764	0.7260565470744432
MAG11	SRS1993002.sorted.bam	SRS1993172.sorted.bam	0.8723499822430483	1877830	20775	1942	0.9989658275775762	0.9889366982101682	0.7635969567215222
MAG11	SRS1993004.sorted.bam	SRS1993006.sorted.bam	0.7029099534257554	1597053	24559	3122	0.9980451494095688	0.9846223012010247	0.6494223707806229
MAG11	SRS1993004.sorted.bam	SRS1993062.sorted.bam	0.6885397654147132	1533355	36238	3348	0.9978165525921916	0.9763668556857349	0.6235203461302299
MAG11	SRS1993004.sorted.bam	SRS1993106.sorted.bam	0.6873927065075486	1548831	35308	3495	0.997743459421977	0.9772034521519778	0.629813475168653
MAG11	SRS1993004.sorted.bam	SRS1993108.sorted.bam	0.6752257472762315	1438370	37464	9702	0.993254864881776	0.973953850539152	0.5848958396870514
MAG11	SRS1993004.sorted.bam	SRS1993122.sorted.bam	0.5980529230130294	1196303	30452	17550	0.9853298035698314	0.9745449104449291	0.4864622091013708
MAG11	SRS1993004.sorted.bam	SRS1993132.sorted.bam	0.6362646041894331	1330781	34443	11192	0.9915899009679279	0.9741182057754055	0.5411460684209028
MAG11	SRS1993004.sorted.bam	SRS1993150.sorted.bam	0.6320226178494642	1283557	33215	11624	0.9909439160084048	0.9741226918633142	0.5219429974910438
MAG11	SRS1993004.sorted.bam	SRS1993166.sorted.bam	0.6522697971232633	1343074	36710	14354	0.9893125769689534	0.9726671799171155	0.5461448688389267
MAG11	SRS1993004.sorted.bam	SRS1993172.sorted.bam	0.6752668390908069	1476170	35105	3783	0.9974372870333362	0.9762188636810123	0.6002667545004656
MAG11	SRS1993006.sorted.bam	SRS1993062.sorted.bam	0.8992670678349368	2119721	45177	2593	0.9987767258049526	0.9786872895064964	0.86195901902659
MAG11	SRS1993006.sorted.bam	SRS1993106.sorted.bam	0.9228549413001411	2172649	42000	3365	0.9984511994344232	0.9806687596569902	0.8834815528690341
MAG11	SRS1993006.sorted.bam	SRS1993108.sorted.bam	0.8357710575963972	1947288	46628	10839	0.9944337971578935	0.9760549030241032	0.7918412160101497
MAG11	SRS1993006.sorted.bam	SRS1993122.sorted.bam	0.7081856638120231	1612498	36271	19664	0.9878052561925659	0.9775063286900201	0.6557028940423473
MAG11	SRS1993006.sorted.bam	SRS1993132.sorted.bam	0.7837718914489087	1811325	42507	12905	0.9928753812816584	0.9765326487516045	0.7365534993229478
MAG11	SRS1993006.sorted.bam	SRS1993150.sorted.bam	0.7514246019691138	1722260	39733	12601	0.9926834508146273	0.9769297318639462	0.7003362895912882
MAG11	SRS1993006.sorted.bam	SRS1993166.sorted.bam	0.784541262024721	1804415	45238	17265	0.9904318019967691	0.9749292707054641	0.7337436310329825
MAG11	SRS1993006.sorted.bam	SRS1993172.sorted.bam	0.8622515371293897	2030795	42673	3426	0.9983129759527672	0.9789870469446694	0.8257983319710962
MAG11	SRS1993062.sorted.bam	SRS1993106.sorted.bam	0.9168923095671654	2108563	24523	1980	0.9990609718561884	0.9883698044592455	0.8574217526909267
MAG11	SRS1993062.sorted.bam	SRS1993108.sorted.bam	0.8855365950139897	1956972	21652	1192	0.9993908957307513	0.9889359684246888	0.7957790979956815
MAG11	SRS1993062.sorted.bam	SRS1993122.sorted.bam	0.7402879032184608	1608987	17252	4148	0.9974219804137634	0.9892777256746015	0.654275188171715
MAG11	SRS1993062.sorted.bam	SRS1993132.sorted.bam	0.8258314290791351	1813498	19933	866	0.9995224698345407	0.9890085348867217	0.7374371236057401
MAG11	SRS1993062.sorted.bam	SRS1993150.sorted.bam	0.79396294671949	1728619	18370	721	0.99958290404074	0.9893730197342503	0.7029221003663808
MAG11	SRS1993062.sorted.bam	SRS1993166.sorted.bam	0.8259698485162329	1807136	21665	1576	0.9991279018291928	0.9880114169603174	0.7348500929167734
MAG11	SRS1993062.sorted.bam	SRS1993172.sorted.bam	0.897959719159457	2019969	20999	772	0.999617815916977	0.9896042959075114	0.8213960694374978
MAG11	SRS1993106.sorted.bam	SRS1993108.sorted.bam	0.8556930535072721	1942247	24616	2529	0.9986978999066545	0.9873260198110745	0.7897913540637365
MAG11	SRS1993106.sorted.bam	SRS1993122.sorted.bam	0.7280692186394545	1611291	17436	7141	0.9955681500113884	0.9891788634082856	0.6552120820270089
MAG11	SRS1993106.sorted.bam	SRS1993132.sorted.bam	0.8007659459777691	1802748	21857	2386	0.9986764650411483	0.98787573193813	0.7330657655569517
MAG11	SRS1993106.sorted.bam	SRS1993150.sorted.bam	0.7796980540484287	1730415	19868	2019	0.9988332278673036	0.9885183612023706	0.703652422138997
MAG11	SRS1993106.sorted.bam	SRS1993166.sorted.bam	0.8077730426753248	1803622	24570	4100	0.9977267964129957	0.9863774116749519	0.7334211671322671
MAG11	SRS1993106.sorted.bam	SRS1993172.sorted.bam	0.8962368899386002	2040328	19612	391	0.9998083641453727	0.990387819997569	0.8296748116249659
MAG11	SRS1993108.sorted.bam	SRS1993122.sorted.bam	0.8104584561794973	1615210	16339	5753	0.9964382340376793	0.989884287492029	0.656805696184516
MAG11	SRS1993108.sorted.bam	SRS1993132.sorted.bam	0.8837314963145254	1796785	16538	997	0.9994451200338382	0.9907957824670175	0.7306409834132377
MAG11	SRS1993108.sorted.bam	SRS1993150.sorted.bam	0.8607432595756053	1724833	17369	1022	0.9994074788689687	0.9899300396038341	0.7013825690572912
MAG11	SRS1993108.sorted.bam	SRS1993166.sorted.bam	0.8863837629114295	1792139	19856	2322	0.9987043415717196	0.9889205022601484	0.7287517434602451
MAG11	SRS1993108.sorted.bam	SRS1993172.sorted.bam	0.8881683577794519	1917680	17473	635	0.9996688707187852	0.9908884694005257	0.7798014793488913
MAG11	SRS1993122.sorted.bam	SRS1993132.sorted.bam	0.8657102986135881	1605993	15626	5429	0.9966195369469232	0.9902701942038352	0.6530577141253827
MAG11	SRS1993122.sorted.bam	SRS1993150.sorted.bam	0.8768671986192637	1571209	14973	5613	0.9964275917462285	0.990470395727112	0.6389132193933775
MAG11	SRS1993122.sorted.bam	SRS1993166.sorted.bam	0.8489473822109068	1581553	16415	8333	0.9947311282012048	0.98962096116918	0.643119482431207
MAG11	SRS1993122.sorted.bam	SRS1993172.sorted.bam	0.779520313178023	1618402	14637	2857	0.9982346784049946	0.9909558935295434	0.6581036845465377
MAG11	SRS1993132.sorted.bam	SRS1993150.sorted.bam	0.8962150182537811	1692320	16120	838	0.9995048217831143	0.9904746147300747	0.6881615491279649
MAG11	SRS1993132.sorted.bam	SRS1993166.sorted.bam	0.9017745443594796	1738810	18325	1963	0.9988710669940937	0.9894611832230088	0.7070661477966322
MAG11	SRS1993132.sorted.bam	SRS1993172.sorted.bam	0.8668049503466779	1822483	15497	548	0.999699311324166	0.9914967656762779	0.7410907656586112
MAG11	SRS1993150.sorted.bam	SRS1993166.sorted.bam	0.9284884264648748	1716263	3048	64	0.9999627096779456	0.9982240484121606	0.6978976817570013
MAG11	SRS1993150.sorted.bam	SRS1993172.sorted.bam	0.8311619832089686	1732605	15426	367	0.9997881802257295	0.9910966434934679	0.7045429592670758
MAG11	SRS1993166.sorted.bam	SRS1993172.sorted.bam	0.8561882262477994	1801987	19202	1141	0.9993668100824257	0.9893439852784731	0.7327563140708933
MAG12	SRS1992960.sorted.bam	SRS1992995.sorted.bam	0.9616868035788808	2216790	5266	4577	0.9979353028478115	0.9976244930733177	0.9579838687372948
MAG12	SRS1992960.sorted.bam	SRS1993001.sorted.bam	0.9798748961461182	2191026	3300	1847	0.9991570159368259	0.9984938563029375	0.9468499785654032
MAG12	SRS1992960.sorted.bam	SRS1993006.sorted.bam	0.9846392417478548	2196907	3194	1210	0.9994492256613503	0.9985461378201262	0.9493914475958679
MAG12	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.9603009510315215	2212802	4798	3605	0.9983708438441397	0.9978317083950575	0.9562604580089333
MAG12	SRS1992995.sorted.bam	SRS1993006.sorted.bam	0.9601603180365211	2212161	4761	3477	0.9984282337497136	0.9978478058333006	0.9559834504169374
MAG12	SRS1993001.sorted.bam	SRS1993006.sorted.bam	0.9855644881861471	2195657	3090	1320	0.9993988132026086	0.998592676360652	0.9488512611840195
MAG14	SRS1992962.sorted.bam	SRS1992995.sorted.bam	0.802096152731094	1950605	26992	23165	0.9881241973644075	0.9861622419710808	0.7507544666620224
MAG14	SRS1992962.sorted.bam	SRS1993000.sorted.bam	0.6444861778837849	1292019	16287	15562	0.9879552854872877	0.9873941482284703	0.4972759914294281
MAG14	SRS1992962.sorted.bam	SRS1993001.sorted.bam	0.8581797825041935	1914873	24220	11315	0.9940909919352354	0.987351641597119	0.7370018316576175
MAG14	SRS1992962.sorted.bam	SRS1993003.sorted.bam	0.6036533993295339	1244698	16491	9398	0.99244957411356	0.9867510030545562	0.4790629487493808
MAG14	SRS1992962.sorted.bam	SRS1993004.sorted.bam	0.8622986545223248	1892571	24355	12052	0.9936319430024025	0.987131262182502	0.7284181737076499
MAG14	SRS1992962.sorted.bam	SRS1993134.sorted.bam	0.8510578312197117	1920290	23125	9139	0.9952408230006926	0.9879575480786756	0.7390867422089121
MAG14	SRS1992962.sorted.bam	SRS1993148.sorted.bam	0.7453349436082242	1498944	19081	18398	0.987726025788822	0.9872703716749925	0.576917881004221
MAG14	SRS1992995.sorted.bam	SRS1993000.sorted.bam	0.5941439273956547	1391723	18221	15302	0.9890049959654328	0.9869075958362404	0.5356503539190507
MAG14	SRS1992995.sorted.bam	SRS1993001.sorted.bam	0.8920105824895599	2234750	30828	13605	0.9939120707014207	0.9862051683633516	0.8601170120926351
MAG14	SRS1992995.sorted.bam	SRS1993003.sorted.bam	0.612765601700367	1477939	8688	1327	0.9991021280309945	0.9941215435819746	0.5688334161472993
MAG14	SRS1992995.sorted.bam	SRS1993004.sorted.bam	0.8735106184246215	2166074	30519	12686	0.9941433210499734	0.9859104536594779	0.8336847955482907
MAG14	SRS1992995.sorted.bam	SRS1993134.sorted.bam	0.9033204395942535	2259908	30575	11151	0.9950657283393838	0.9864706881873068	0.8697998955427868
MAG14	SRS1992995.sorted.bam	SRS1993148.sorted.bam	0.7020705368291514	1639626	21549	18311	0.9888322092965103	0.9868573686926165	0.6310639740773684
MAG14	SRS1993000.sorted.bam	SRS1993001.sorted.bam	0.6352056590297774	1374553	16434	7413	0.9946069740490181	0.9880441132499074	0.5290419149000863
